Method,Target Alpha,Setting,Run,Coverage,A_hat,LPB,Include Proportion
Naive,0.1,gbsg,19,,0.1115254237288135,13.833287902535504,
Naive,0.1,gbsg,20,,0.1089830508474576,13.435038298388184,
Naive,0.1,gbsg,21,,0.1089830508474576,14.135771532339223,
Naive,0.1,gbsg,22,,0.1115254237288135,13.865099763987832,
Naive,0.1,gbsg,23,,0.1089830508474576,13.93070176096067,
Naive,0.1,gbsg,24,,0.1140677966101695,14.184375337629652,
CSD,0.1,tcga,0,,,46.715758178187485,
CSD,0.1,tcga,1,,,47.12811078750818,
CSD,0.1,tcga,2,,,47.97242771166015,
CSD,0.1,tcga,3,,,46.56667693587209,
CSD,0.1,tcga,4,,,45.79417174702092,
CSD,0.1,tcga,5,,,53.37477047802192,
CSD,0.1,tcga,6,,,42.92949960718433,
CSD,0.1,tcga,7,,,46.44044239542749,
CSD,0.1,tcga,8,,,45.2942957029392,
CSD,0.1,tcga,9,,,46.08313948672996,
CSD,0.1,tcga,10,,,46.10845899966893,
CSD,0.1,tcga,11,,,46.48840971360462,
CSD,0.1,tcga,12,,,47.427082835530086,
CSD,0.1,tcga,13,,,47.91441952525694,
CSD,0.1,tcga,14,,,46.78694279903194,
CSD,0.1,tcga,15,,,47.48837731218831,
CSD,0.1,tcga,16,,,48.43664404536318,
CSD,0.1,tcga,17,,,47.35705948105259,
CSD,0.1,tcga,18,,,45.30697877452532,
CSD,0.1,tcga,19,,,48.10666455709077,
CSD,0.1,tcga,20,,,45.30417738756682,
CSD,0.1,tcga,21,,,46.36879388507198,
CSD,0.1,tcga,22,,,45.4837123512499,
CSD,0.1,tcga,23,,,44.4211426431671,
CSD,0.1,tcga,24,,,45.459732376069184,
CSD,0.1,support,0,,,9.501876463117656,
CSD,0.1,support,1,,,10.08614198961586,
CSD,0.1,support,2,,,10.06129330193238,
CSD,0.1,support,3,,,10.281204976113813,
CSD,0.1,support,4,,,9.725567451248429,
CSD,0.1,support,5,,,9.72625174196561,
CSD,0.1,support,6,,,9.21241781843967,
CSD,0.1,support,7,,,10.070701232786718,
CSD,0.1,support,8,,,9.711986650144544,
CSD,0.1,support,9,,,10.110337910912866,
CSD,0.1,support,10,,,9.039141867159252,
CSD,0.1,support,11,,,10.622455465957104,
CSD,0.1,support,12,,,10.669805598635657,
CSD,0.1,support,13,,,9.75421812295106,
CSD,0.1,support,14,,,10.416767137264952,
CSD,0.1,support,15,,,9.926884122940738,
CSD,0.1,support,16,,,10.639199733322814,
CSD,0.1,support,17,,,10.377646311529256,
CSD,0.1,support,18,,,9.5331530787423,
CSD,0.1,support,19,,,9.561485469517448,
CSD,0.1,support,20,,,10.282540230239938,
CSD,0.1,support,21,,,10.024801119341134,
CSD,0.1,support,22,,,10.060042924981987,
CSD,0.1,support,23,,,9.443477568375805,
CSD,0.1,support,24,,,10.059914730295906,
CSD,0.1,metabric,0,,,35.33023852294542,
CSD,0.1,metabric,1,,,37.77008476681899,
CSD,0.1,metabric,2,,,37.22886392479798,
CSD,0.1,metabric,3,,,35.28786442867152,
CSD,0.1,metabric,4,,,35.531251411793,
CSD,0.1,metabric,5,,,36.26400941679957,
CSD,0.1,metabric,6,,,38.42305557255231,
CSD,0.1,metabric,7,,,35.33989729972835,
CSD,0.1,metabric,8,,,36.17555130245213,
CSD,0.1,metabric,9,,,39.580324644346,
CSD,0.1,metabric,10,,,37.17388758789234,
CSD,0.1,metabric,11,,,36.001445614765345,
CSD,0.1,metabric,12,,,35.03188293992758,
CSD,0.1,metabric,13,,,38.237477006606994,
CSD,0.1,metabric,14,,,38.82271602948301,
CSD,0.1,metabric,15,,,38.28017531188125,
CSD,0.1,metabric,16,,,37.02299487350479,
CSD,0.1,metabric,17,,,39.11899795972926,
CSD,0.1,metabric,18,,,39.25505848041919,
CSD,0.1,metabric,19,,,34.02783117933579,
CSD,0.1,metabric,20,,,37.18719238336096,
CSD,0.1,metabric,21,,,35.12156880414992,
CSD,0.1,metabric,22,,,38.53941802358155,
CSD,0.1,metabric,23,,,38.01977753495671,
CSD,0.1,metabric,24,,,40.06842877865099,
CSD,0.1,churn,0,,,33.77784723774057,
CSD,0.1,churn,1,,,24.327822917948545,
CSD,0.1,churn,2,,,453.97168240234174,
CSD,0.1,churn,3,,,102.51336669696413,
CSD,0.1,churn,4,,,2856.502808960848,
CSD,0.1,churn,5,,,65.06058794253661,
CSD,0.1,churn,6,,,269.499077601822,
CSD,0.1,churn,7,,,132.7861935859142,
CSD,0.1,churn,8,,,45.86582142629341,
CSD,0.1,churn,9,,,577.0837462635719,
CSD,0.1,churn,10,,,126.0106697135096,
CSD,0.1,churn,11,,,84.78691112339106,
CSD,0.1,churn,12,,,483.567681916536,
CSD,0.1,churn,13,,,203.91800230340664,
CSD,0.1,churn,14,,,1804.1807922536425,
CSD,0.1,churn,15,,,2295.892882516664,
CSD,0.1,churn,16,,,41.04681532697161,
CSD,0.1,churn,17,,,9145.765209936224,
CSD,0.1,churn,18,,,256.27281180693484,
CSD,0.1,churn,19,,,2191.817936698097,
CSD,0.1,churn,20,,,205.57934185040395,
CSD,0.1,churn,21,,,484.4079525991081,
CSD,0.1,churn,22,,,149.78393355710335,
CSD,0.1,churn,23,,,157.33050445643437,
CSD,0.1,churn,24,,,412.9339525788445,
CSD,0.1,tcga,0,,,46.715758178187485,
CSD,0.1,tcga,1,,,47.12811078750818,
CSD,0.1,tcga,2,,,47.97242771166015,
CSD,0.1,tcga,3,,,46.56667693587209,
CSD,0.1,tcga,4,,,45.79417174702092,
CSD,0.1,tcga,5,,,53.37477047802192,
CSD,0.1,tcga,6,,,42.92949960718433,
CSD,0.1,tcga,7,,,46.44044239542749,
CSD,0.1,tcga,8,,,45.2942957029392,
CSD,0.1,tcga,9,,,46.08313948672996,
CSD,0.1,tcga,10,,,46.10845899966893,
CSD,0.1,tcga,11,,,46.48840971360462,
CSD,0.1,tcga,12,,,47.427082835530086,
CSD,0.1,tcga,13,,,47.91441952525694,
CSD,0.1,tcga,14,,,46.78694279903194,
CSD,0.1,tcga,15,,,47.48837731218831,
CSD,0.1,tcga,16,,,48.43664404536318,
CSD,0.1,tcga,17,,,47.35705948105259,
CSD,0.1,tcga,18,,,45.30697877452532,
CSD,0.1,tcga,19,,,48.10666455709077,
CSD,0.1,tcga,20,,,45.30417738756682,
CSD,0.1,tcga,21,,,46.36879388507198,
CSD,0.1,tcga,22,,,45.4837123512499,
CSD,0.1,tcga,23,,,44.4211426431671,
CSD,0.1,tcga,24,,,45.459732376069184,
CSD,0.1,nacd,0,,,5.695405423389883,
CSD,0.1,nacd,1,,,6.6314894420725095,
CSD,0.1,nacd,2,,,6.657535970676104,
CSD,0.1,nacd,3,,,6.1230701092836926,
CSD,0.1,nacd,4,,,6.416982162780305,
CSD,0.1,nacd,5,,,6.642746200155737,
CSD,0.1,nacd,6,,,6.7820497551032215,
CSD,0.1,nacd,7,,,7.358057181042783,
CSD,0.1,nacd,8,,,6.538944401702622,
CSD,0.1,nacd,9,,,6.5620005216170645,
CSD,0.1,nacd,10,,,6.698198606914106,
CSD,0.1,nacd,11,,,6.035595970806018,
CSD,0.1,nacd,12,,,5.623464684512907,
CSD,0.1,nacd,13,,,6.690806005703876,
CSD,0.1,nacd,14,,,6.326643529831031,
CSD,0.1,nacd,15,,,5.807726607044399,
CSD,0.1,nacd,16,,,5.919397855702335,
CSD,0.1,nacd,17,,,5.801379370210127,
CSD,0.1,nacd,18,,,6.494157733775045,
CSD,0.1,nacd,19,,,6.073934372435598,
CSD,0.1,nacd,20,,,6.328840032679982,
CSD,0.1,nacd,21,,,6.014040282971618,
CSD,0.1,nacd,22,,,5.829760917456126,
CSD,0.1,nacd,23,,,5.953009194339086,
CSD,0.1,nacd,24,,,6.245019349517902,
CSD,0.1,gbsg,0,,,13.776283266296092,
CSD,0.1,gbsg,1,,,13.326873217527432,
CSD,0.1,gbsg,2,,,13.105523180333249,
CSD,0.1,gbsg,3,,,13.239773583066338,
CSD,0.1,gbsg,4,,,13.70983887615046,
CSD,0.1,gbsg,5,,,14.05837577386832,
CSD,0.1,gbsg,6,,,14.344929337793848,
CSD,0.1,gbsg,7,,,14.109493204328697,
CSD,0.1,gbsg,8,,,14.052272039519844,
CSD,0.1,gbsg,9,,,14.007674516280584,
CSD,0.1,gbsg,10,,,13.430163458820926,
CSD,0.1,gbsg,11,,,13.622259672733714,
CSD,0.1,gbsg,12,,,14.14357601714468,
CSD,0.1,gbsg,13,,,13.447440812737646,
CSD,0.1,gbsg,14,,,13.965645710391296,
CSD,0.1,gbsg,15,,,14.292536103181634,
CSD,0.1,gbsg,16,,,13.277379327140183,
CSD,0.1,gbsg,17,,,14.223435268337957,
CSD,0.1,gbsg,18,,,13.817666498105762,
CSD,0.1,gbsg,19,,,13.580157164384104,
CSD,0.1,gbsg,20,,,13.677604650238598,
CSD,0.1,gbsg,21,,,14.207755943062631,
CSD,0.1,gbsg,22,,,13.597063357114743,
CSD,0.1,gbsg,23,,,13.91101124994054,
CSD,0.1,gbsg,24,,,13.877106115620796,
Uncalibrated,0.1,tcga,0,,,53.6873399913199,
Uncalibrated,0.1,tcga,1,,,55.23515034705016,
Uncalibrated,0.1,tcga,2,,,53.7659770959213,
Uncalibrated,0.1,tcga,3,,,54.0192101019476,
Uncalibrated,0.1,tcga,4,,,53.53262624605468,
Uncalibrated,0.1,tcga,5,,,67.20919264238833,
Uncalibrated,0.1,tcga,6,,,48.29687520007401,
Uncalibrated,0.1,tcga,7,,,52.20360106753271,
Uncalibrated,0.1,tcga,8,,,49.88130652898167,
Uncalibrated,0.1,tcga,9,,,49.554491977333605,
Uncalibrated,0.1,tcga,10,,,56.002692331842375,
Uncalibrated,0.1,tcga,11,,,49.99705795183284,
Uncalibrated,0.1,tcga,12,,,53.45340614941711,
Uncalibrated,0.1,tcga,13,,,59.999548715209166,
Uncalibrated,0.1,tcga,14,,,52.05181415265487,
Uncalibrated,0.1,tcga,15,,,51.33392214840284,
Uncalibrated,0.1,tcga,16,,,51.888911469656165,
Uncalibrated,0.1,tcga,17,,,53.81405203063923,
Uncalibrated,0.1,tcga,18,,,50.17792968918418,
Uncalibrated,0.1,tcga,19,,,53.365008365430185,
Uncalibrated,0.1,tcga,20,,,50.595480770986974,
Uncalibrated,0.1,tcga,21,,,53.92363654443062,
Uncalibrated,0.1,tcga,22,,,52.79087312034177,
Uncalibrated,0.1,tcga,23,,,51.392826369023126,
Uncalibrated,0.1,tcga,24,,,51.65655940601888,
Uncalibrated,0.1,support,0,,,9.319790457702412,
Uncalibrated,0.1,support,1,,,9.889523944286752,
Uncalibrated,0.1,support,2,,,9.845384567255213,
Uncalibrated,0.1,support,3,,,10.057151227902068,
Uncalibrated,0.1,support,4,,,9.558450965279135,
Uncalibrated,0.1,support,5,,,9.542569496282052,
Uncalibrated,0.1,support,6,,,8.987523615396025,
Uncalibrated,0.1,support,7,,,9.793055693006876,
Uncalibrated,0.1,support,8,,,9.58863447897136,
Uncalibrated,0.1,support,9,,,9.863170457177596,
Uncalibrated,0.1,support,10,,,8.731498801329183,
Uncalibrated,0.1,support,11,,,10.484902670859574,
Uncalibrated,0.1,support,12,,,10.306644392357612,
Uncalibrated,0.1,support,13,,,9.441618174190287,
Uncalibrated,0.1,support,14,,,10.198550663228684,
Uncalibrated,0.1,support,15,,,9.646787488971484,
Uncalibrated,0.1,support,16,,,10.4788900490384,
Uncalibrated,0.1,support,17,,,10.13052734229928,
Uncalibrated,0.1,support,18,,,9.27851246379686,
Uncalibrated,0.1,support,19,,,9.255800556332304,
Uncalibrated,0.1,support,20,,,10.012028567488892,
Uncalibrated,0.1,support,21,,,9.808463862999677,
Uncalibrated,0.1,support,22,,,9.81805754219874,
Uncalibrated,0.1,support,23,,,9.226775802306069,
Uncalibrated,0.1,support,24,,,9.744935531014368,
Uncalibrated,0.1,metabric,0,,,35.02896032568699,
Uncalibrated,0.1,metabric,1,,,39.082297460744286,
Uncalibrated,0.1,metabric,2,,,37.780100044782415,
Uncalibrated,0.1,metabric,3,,,35.254552982474884,
Uncalibrated,0.1,metabric,4,,,33.96019880750938,
Uncalibrated,0.1,metabric,5,,,36.977437934163774,
Uncalibrated,0.1,metabric,6,,,39.2832326745756,
Uncalibrated,0.1,metabric,7,,,35.32155920006215,
Uncalibrated,0.1,metabric,8,,,36.87854228082149,
Uncalibrated,0.1,metabric,9,,,40.63632113160585,
Uncalibrated,0.1,metabric,10,,,37.98161284411117,
Uncalibrated,0.1,metabric,11,,,35.082577898884246,
Uncalibrated,0.1,metabric,12,,,35.0833204758872,
Uncalibrated,0.1,metabric,13,,,40.00518839565829,
Uncalibrated,0.1,metabric,14,,,39.50018925374901,
Uncalibrated,0.1,metabric,15,,,39.832830078273496,
Uncalibrated,0.1,metabric,16,,,35.64392610199226,
Uncalibrated,0.1,metabric,17,,,40.02278095237799,
Uncalibrated,0.1,metabric,18,,,40.42828843278528,
Uncalibrated,0.1,metabric,19,,,34.915022975485016,
Uncalibrated,0.1,metabric,20,,,38.9601105118656,
Uncalibrated,0.1,metabric,21,,,34.68447489060177,
Uncalibrated,0.1,metabric,22,,,39.38266669872934,
Uncalibrated,0.1,metabric,23,,,39.63385521713707,
Uncalibrated,0.1,metabric,24,,,39.96571530886725,
Uncalibrated,0.1,churn,0,,,37.50030683767946,
Uncalibrated,0.1,churn,1,,,28.48339408945806,
Uncalibrated,0.1,churn,2,,,459.7088401430436,
Uncalibrated,0.1,churn,3,,,107.07529460271245,
Uncalibrated,0.1,churn,4,,,2868.112253743741,
Uncalibrated,0.1,churn,5,,,70.10308062503132,
Uncalibrated,0.1,churn,6,,,276.41791252732,
Uncalibrated,0.1,churn,7,,,139.05066351189916,
Uncalibrated,0.1,churn,8,,,50.17662742409324,
Uncalibrated,0.1,churn,9,,,584.3223650890905,
Uncalibrated,0.1,churn,10,,,130.58960374699427,
Uncalibrated,0.1,churn,11,,,89.784829551299,
Uncalibrated,0.1,churn,12,,,490.27223577757263,
Uncalibrated,0.1,churn,13,,,211.0469612979576,
Uncalibrated,0.1,churn,14,,,1812.4634693756957,
Uncalibrated,0.1,churn,15,,,2311.406304671909,
Uncalibrated,0.1,churn,16,,,45.081516771789786,
Uncalibrated,0.1,churn,17,,,9156.81103947379,
Uncalibrated,0.1,churn,18,,,262.8030630741033,
Uncalibrated,0.1,churn,19,,,2199.9387654232046,
Uncalibrated,0.1,churn,20,,,210.09524451565403,
Uncalibrated,0.1,churn,21,,,491.28410387676047,
Uncalibrated,0.1,churn,22,,,155.55050273256438,
Uncalibrated,0.1,churn,23,,,164.39403617148716,
Uncalibrated,0.1,churn,24,,,419.1670829434527,
Uncalibrated,0.1,tcga,0,,,53.6873399913199,
Uncalibrated,0.1,tcga,1,,,55.23515034705016,
Uncalibrated,0.1,tcga,2,,,53.7659770959213,
Uncalibrated,0.1,tcga,3,,,54.0192101019476,
Uncalibrated,0.1,tcga,4,,,53.53262624605468,
Uncalibrated,0.1,tcga,5,,,67.20919264238833,
Uncalibrated,0.1,tcga,6,,,48.29687520007401,
Uncalibrated,0.1,tcga,7,,,52.20360106753271,
Uncalibrated,0.1,tcga,8,,,49.88130652898167,
Uncalibrated,0.1,tcga,9,,,49.554491977333605,
Uncalibrated,0.1,tcga,10,,,56.002692331842375,
Uncalibrated,0.1,tcga,11,,,49.99705795183284,
Uncalibrated,0.1,tcga,12,,,53.45340614941711,
Uncalibrated,0.1,tcga,13,,,59.999548715209166,
Uncalibrated,0.1,tcga,14,,,52.05181415265487,
Uncalibrated,0.1,tcga,15,,,51.33392214840284,
Uncalibrated,0.1,tcga,16,,,51.888911469656165,
Uncalibrated,0.1,tcga,17,,,53.81405203063923,
Uncalibrated,0.1,tcga,18,,,50.17792968918418,
Uncalibrated,0.1,tcga,19,,,53.365008365430185,
Uncalibrated,0.1,tcga,20,,,50.595480770986974,
Uncalibrated,0.1,tcga,21,,,53.92363654443062,
Uncalibrated,0.1,tcga,22,,,52.79087312034177,
Uncalibrated,0.1,tcga,23,,,51.392826369023126,
Uncalibrated,0.1,tcga,24,,,51.65655940601888,
Uncalibrated,0.1,nacd,0,,,5.6749785406239575,
Uncalibrated,0.1,nacd,1,,,6.5604877752548925,
Uncalibrated,0.1,nacd,2,,,6.6744668566443215,
Uncalibrated,0.1,nacd,3,,,6.044076973974303,
Uncalibrated,0.1,nacd,4,,,6.421052283380434,
Uncalibrated,0.1,nacd,5,,,6.637905125347108,
Uncalibrated,0.1,nacd,6,,,6.76768606769951,
Uncalibrated,0.1,nacd,7,,,7.491326440141664,
Uncalibrated,0.1,nacd,8,,,6.552830487087848,
Uncalibrated,0.1,nacd,9,,,6.436640122918439,
Uncalibrated,0.1,nacd,10,,,6.663145771760688,
Uncalibrated,0.1,nacd,11,,,5.967927021752136,
Uncalibrated,0.1,nacd,12,,,5.446235903694891,
Uncalibrated,0.1,nacd,13,,,6.693879001800596,
Uncalibrated,0.1,nacd,14,,,6.276214222055361,
Uncalibrated,0.1,nacd,15,,,5.692249636733321,
Uncalibrated,0.1,nacd,16,,,5.772049054756351,
Uncalibrated,0.1,nacd,17,,,5.717787463278707,
Uncalibrated,0.1,nacd,18,,,6.448393222305302,
Uncalibrated,0.1,nacd,19,,,6.005930362611935,
Uncalibrated,0.1,nacd,20,,,6.316719347134903,
Uncalibrated,0.1,nacd,21,,,5.828727957419656,
Uncalibrated,0.1,nacd,22,,,5.701098750681242,
Uncalibrated,0.1,nacd,23,,,5.815718975335141,
Uncalibrated,0.1,nacd,24,,,6.2488460538530015,
Uncalibrated,0.1,gbsg,0,,,12.949185635929298,
Uncalibrated,0.1,gbsg,1,,,12.419968209917045,
Uncalibrated,0.1,gbsg,2,,,12.434581898411835,
Uncalibrated,0.1,gbsg,3,,,12.44342288324151,
Uncalibrated,0.1,gbsg,4,,,12.932207915654503,
Uncalibrated,0.1,gbsg,5,,,13.002958312149223,
Uncalibrated,0.1,gbsg,6,,,13.563489121126176,
Uncalibrated,0.1,gbsg,7,,,13.076832311465187,
Uncalibrated,0.1,gbsg,8,,,13.23510945727148,
Uncalibrated,0.1,gbsg,9,,,13.191292276555322,
Uncalibrated,0.1,gbsg,10,,,12.76642466199786,
Uncalibrated,0.1,gbsg,11,,,12.86276440684239,
Uncalibrated,0.1,gbsg,12,,,13.390421623065636,
Uncalibrated,0.1,gbsg,13,,,12.466485171981246,
Uncalibrated,0.1,gbsg,14,,,13.06153405075676,
Uncalibrated,0.1,gbsg,15,,,13.446110259901872,
Uncalibrated,0.1,gbsg,16,,,12.724411275488071,
Uncalibrated,0.1,gbsg,17,,,13.402537666395755,
Uncalibrated,0.1,gbsg,18,,,12.86598157516007,
Uncalibrated,0.1,gbsg,19,,,12.766736371828047,
Uncalibrated,0.1,gbsg,20,,,12.618803041911278,
Uncalibrated,0.1,gbsg,21,,,13.274680175297371,
Uncalibrated,0.1,gbsg,22,,,12.78774019261106,
Uncalibrated,0.1,gbsg,23,,,13.081104196431134,
Uncalibrated,0.1,gbsg,24,,,12.918315914330758,
